text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status
Mistral_mistral-small-latest_DES_015,DES_015,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,189,valid
Mistral_mistral-small-latest_DES_016,DES_016,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,208,valid
Mistral_mistral-small-latest_DES_017,DES_017,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,184,valid
Mistral_mistral-small-latest_DES_018,DES_018,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,190,valid
Mistral_mistral-small-latest_DES_019,DES_019,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,189,valid
Mistral_mistral-small-latest_DES_020,DES_020,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,190,valid
Mistral_mistral-small-latest_DES_021,DES_021,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,219,valid
Mistral_mistral-small-latest_DES_022,DES_022,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DES_023,DES_023,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,207,valid
Mistral_mistral-small-latest_DES_024,DES_024,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_DES_025,DES_025,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,182,valid
Mistral_mistral-small-latest_DES_026,DES_026,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,190,valid
Mistral_mistral-small-latest_DES_027,DES_027,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,199,valid
Mistral_mistral-small-latest_DES_028,DES_028,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,208,valid
Mistral_mistral-small-latest_DES_029,DES_029,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,203,valid
Mistral_mistral-small-latest_DES_030,DES_030,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_DES_031,DES_031,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_DES_032,DES_032,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,214,valid
Mistral_mistral-small-latest_DES_033,DES_033,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,198,valid
Mistral_mistral-small-latest_DES_034,DES_034,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,191,valid
Mistral_mistral-small-latest_DES_035,DES_035,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,207,valid
Mistral_mistral-small-latest_DES_036,DES_036,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,196,valid
Mistral_mistral-small-latest_DES_037,DES_037,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,221,too_long
Mistral_mistral-small-latest_DES_038,DES_038,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,209,valid
Mistral_mistral-small-latest_DES_039,DES_039,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,214,valid
Mistral_mistral-small-latest_DES_040,DES_040,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,183,valid
Mistral_mistral-small-latest_DES_041,DES_041,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,215,valid
Mistral_mistral-small-latest_DES_042,DES_042,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DES_043,DES_043,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,212,valid
Mistral_mistral-small-latest_DES_044,DES_044,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,183,valid
Mistral_mistral-small-latest_DES_045,DES_045,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_DES_046,DES_046,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,217,valid
Mistral_mistral-small-latest_DES_047,DES_047,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DES_048,DES_048,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,184,valid
Mistral_mistral-small-latest_DES_049,DES_049,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,182,valid
Mistral_mistral-small-latest_DES_050,DES_050,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_ARG_001,ARG_001,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_ARG_002,ARG_002,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_ARG_003,ARG_003,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,195,valid
Mistral_mistral-small-latest_ARG_004,ARG_004,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,210,valid
Mistral_mistral-small-latest_ARG_005,ARG_005,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,192,valid
Mistral_mistral-small-latest_ARG_006,ARG_006,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,202,valid
Mistral_mistral-small-latest_ARG_007,ARG_007,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,214,valid
Mistral_mistral-small-latest_ARG_008,ARG_008,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,210,valid
Mistral_mistral-small-latest_ARG_009,ARG_009,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_ARG_010,ARG_010,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,218,valid
Mistral_mistral-small-latest_ARG_011,ARG_011,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,204,valid
Mistral_mistral-small-latest_ARG_012,ARG_012,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,217,valid
Mistral_mistral-small-latest_ARG_013,ARG_013,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,203,valid
Mistral_mistral-small-latest_ARG_014,ARG_014,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,187,valid
Mistral_mistral-small-latest_ARG_015,ARG_015,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,208,valid
Mistral_mistral-small-latest_ARG_016,ARG_016,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,209,valid
Mistral_mistral-small-latest_ARG_017,ARG_017,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_ARG_018,ARG_018,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,186,valid
Mistral_mistral-small-latest_ARG_019,ARG_019,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,199,valid
Mistral_mistral-small-latest_ARG_020,ARG_020,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_ARG_021,ARG_021,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,215,valid
Mistral_mistral-small-latest_ARG_022,ARG_022,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,186,valid
Mistral_mistral-small-latest_ARG_023,ARG_023,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,190,valid
Mistral_mistral-small-latest_ARG_024,ARG_024,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,187,valid
Mistral_mistral-small-latest_ARG_025,ARG_025,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,184,valid
Mistral_mistral-small-latest_ARG_026,ARG_026,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_ARG_027,ARG_027,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,212,valid
Mistral_mistral-small-latest_ARG_028,ARG_028,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,221,too_long
Mistral_mistral-small-latest_ARG_029,ARG_029,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,181,valid
Mistral_mistral-small-latest_ARG_030,ARG_030,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,196,valid
Mistral_mistral-small-latest_ARG_031,ARG_031,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,198,valid
Mistral_mistral-small-latest_ARG_032,ARG_032,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,216,valid
Mistral_mistral-small-latest_ARG_033,ARG_033,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,203,valid
Mistral_mistral-small-latest_ARG_034,ARG_034,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_ARG_035,ARG_035,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_ARG_036,ARG_036,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,219,valid
Mistral_mistral-small-latest_ARG_037,ARG_037,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,198,valid
Mistral_mistral-small-latest_ARG_038,ARG_038,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_ARG_039,ARG_039,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,205,valid
Mistral_mistral-small-latest_ARG_040,ARG_040,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,203,valid
Mistral_mistral-small-latest_ARG_041,ARG_041,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_ARG_042,ARG_042,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,204,valid
Mistral_mistral-small-latest_ARG_043,ARG_043,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,195,valid
Mistral_mistral-small-latest_ARG_044,ARG_044,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,199,valid
Mistral_mistral-small-latest_ARG_045,ARG_045,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,183,valid
Mistral_mistral-small-latest_ARG_046,ARG_046,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,208,valid
Mistral_mistral-small-latest_ARG_047,ARG_047,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,192,valid
Mistral_mistral-small-latest_ARG_048,ARG_048,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,211,valid
Mistral_mistral-small-latest_ARG_049,ARG_049,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,192,valid
Mistral_mistral-small-latest_ARG_050,ARG_050,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,189,valid
Mistral_mistral-small-latest_DIA_001,DIA_001,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,219,valid
Mistral_mistral-small-latest_DIA_002,DIA_002,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_DIA_003,DIA_003,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,187,valid
Mistral_mistral-small-latest_DIA_004,DIA_004,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,186,valid
Mistral_mistral-small-latest_DIA_005,DIA_005,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,208,valid
Mistral_mistral-small-latest_DIA_006,DIA_006,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,206,valid
Mistral_mistral-small-latest_DIA_007,DIA_007,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,217,valid
Mistral_mistral-small-latest_DIA_008,DIA_008,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,219,valid
Mistral_mistral-small-latest_DIA_009,DIA_009,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,190,valid
Mistral_mistral-small-latest_DIA_010,DIA_010,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_011,DIA_011,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_DIA_012,DIA_012,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,218,valid
Mistral_mistral-small-latest_DIA_013,DIA_013,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,198,valid
Mistral_mistral-small-latest_DIA_014,DIA_014,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_015,DIA_015,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_DIA_016,DIA_016,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,217,valid
Mistral_mistral-small-latest_DIA_017,DIA_017,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,211,valid
Mistral_mistral-small-latest_DIA_018,DIA_018,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,195,valid
Mistral_mistral-small-latest_DIA_019,DIA_019,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,186,valid
Mistral_mistral-small-latest_DIA_020,DIA_020,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,209,valid
Mistral_mistral-small-latest_DIA_021,DIA_021,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_DIA_022,DIA_022,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,219,valid
Mistral_mistral-small-latest_DIA_023,DIA_023,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,212,valid
Mistral_mistral-small-latest_DIA_024,DIA_024,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,193,valid
Mistral_mistral-small-latest_DIA_025,DIA_025,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_026,DIA_026,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,222,too_long
Mistral_mistral-small-latest_DIA_027,DIA_027,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,201,valid
Mistral_mistral-small-latest_DIA_028,DIA_028,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,196,valid
Mistral_mistral-small-latest_DIA_029,DIA_029,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,212,valid
Mistral_mistral-small-latest_DIA_030,DIA_030,Dialogue,business,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_031,DIA_031,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,212,valid
Mistral_mistral-small-latest_DIA_032,DIA_032,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_033,DIA_033,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,222,too_long
Mistral_mistral-small-latest_DIA_034,DIA_034,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,197,valid
Mistral_mistral-small-latest_DIA_035,DIA_035,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_036,DIA_036,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_037,DIA_037,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,200,valid
Mistral_mistral-small-latest_DIA_038,DIA_038,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,210,valid
Mistral_mistral-small-latest_DIA_039,DIA_039,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,185,valid
Mistral_mistral-small-latest_DIA_040,DIA_040,Dialogue,career,Mistral,mistral-small-latest,Mistral AI,203,valid
Mistral_mistral-small-latest_DIA_041,DIA_041,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,196,valid
Mistral_mistral-small-latest_DIA_042,DIA_042,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,188,valid
Mistral_mistral-small-latest_DIA_043,DIA_043,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_044,DIA_044,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_045,DIA_045,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,198,valid
Mistral_mistral-small-latest_DIA_046,DIA_046,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_047,DIA_047,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,220,valid
Mistral_mistral-small-latest_DIA_048,DIA_048,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,182,valid
Mistral_mistral-small-latest_DIA_049,DIA_049,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,204,valid
Mistral_mistral-small-latest_DIA_050,DIA_050,Dialogue,personal,Mistral,mistral-small-latest,Mistral AI,193,valid
Gemini_gemini-2.5-flash_NAR_001,NAR_001,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_NAR_002,NAR_002,Narrative,academic,Gemini,gemini-2.5-flash,Google,192,valid
Gemini_gemini-2.5-flash_NAR_003,NAR_003,Narrative,academic,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_NAR_004,NAR_004,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_005,NAR_005,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid
Gemini_gemini-2.5-flash_NAR_006,NAR_006,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_007,NAR_007,Narrative,academic,Gemini,gemini-2.5-flash,Google,201,valid
Gemini_gemini-2.5-flash_NAR_008,NAR_008,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_009,NAR_009,Narrative,academic,Gemini,gemini-2.5-flash,Google,202,valid
Gemini_gemini-2.5-flash_NAR_010,NAR_010,Narrative,academic,Gemini,gemini-2.5-flash,Google,210,valid
Gemini_gemini-2.5-flash_NAR_011,NAR_011,Narrative,academic,Gemini,gemini-2.5-flash,Google,208,valid
Gemini_gemini-2.5-flash_NAR_012,NAR_012,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_013,NAR_013,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_014,NAR_014,Narrative,academic,Gemini,gemini-2.5-flash,Google,216,valid
Gemini_gemini-2.5-flash_NAR_015,NAR_015,Narrative,academic,Gemini,gemini-2.5-flash,Google,211,valid
Gemini_gemini-2.5-flash_NAR_016,NAR_016,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid
Gemini_gemini-2.5-flash_NAR_017,NAR_017,Narrative,academic,Gemini,gemini-2.5-flash,Google,203,valid
Gemini_gemini-2.5-flash_NAR_018,NAR_018,Narrative,academic,Gemini,gemini-2.5-flash,Google,197,valid
Gemini_gemini-2.5-flash_NAR_019,NAR_019,Narrative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_020,NAR_020,Narrative,academic,Gemini,gemini-2.5-flash,Google,217,valid
Gemini_gemini-2.5-flash_NAR_021,NAR_021,Narrative,business,Gemini,gemini-2.5-flash,Google,222,too_long
Gemini_gemini-2.5-flash_NAR_022,NAR_022,Narrative,business,Gemini,gemini-2.5-flash,Google,213,valid
Gemini_gemini-2.5-flash_NAR_023,NAR_023,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_024,NAR_024,Narrative,business,Gemini,gemini-2.5-flash,Google,203,valid
Gemini_gemini-2.5-flash_NAR_025,NAR_025,Narrative,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_026,NAR_026,Narrative,business,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_NAR_027,NAR_027,Narrative,business,Gemini,gemini-2.5-flash,Google,199,valid
Gemini_gemini-2.5-flash_NAR_028,NAR_028,Narrative,business,Gemini,gemini-2.5-flash,Google,223,too_long
Gemini_gemini-2.5-flash_NAR_029,NAR_029,Narrative,business,Gemini,gemini-2.5-flash,Google,208,valid
Gemini_gemini-2.5-flash_NAR_030,NAR_030,Narrative,business,Gemini,gemini-2.5-flash,Google,217,valid
Gemini_gemini-2.5-flash_NAR_031,NAR_031,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_032,NAR_032,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_033,NAR_033,Narrative,career,Gemini,gemini-2.5-flash,Google,184,valid
Gemini_gemini-2.5-flash_NAR_034,NAR_034,Narrative,career,Gemini,gemini-2.5-flash,Google,216,valid
Gemini_gemini-2.5-flash_NAR_035,NAR_035,Narrative,career,Gemini,gemini-2.5-flash,Google,215,valid
Gemini_gemini-2.5-flash_NAR_036,NAR_036,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_037,NAR_037,Narrative,career,Gemini,gemini-2.5-flash,Google,209,valid
Gemini_gemini-2.5-flash_NAR_038,NAR_038,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_039,NAR_039,Narrative,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_040,NAR_040,Narrative,career,Gemini,gemini-2.5-flash,Google,213,valid
Gemini_gemini-2.5-flash_NAR_041,NAR_041,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_042,NAR_042,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_043,NAR_043,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_044,NAR_044,Narrative,personal,Gemini,gemini-2.5-flash,Google,199,valid
Gemini_gemini-2.5-flash_NAR_045,NAR_045,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_046,NAR_046,Narrative,personal,Gemini,gemini-2.5-flash,Google,210,valid
Gemini_gemini-2.5-flash_NAR_047,NAR_047,Narrative,personal,Gemini,gemini-2.5-flash,Google,217,valid
Gemini_gemini-2.5-flash_NAR_048,NAR_048,Narrative,personal,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_NAR_049,NAR_049,Narrative,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_NAR_050,NAR_050,Narrative,personal,Gemini,gemini-2.5-flash,Google,212,valid
Gemini_gemini-2.5-flash_DES_001,DES_001,Descriptive,academic,Gemini,gemini-2.5-flash,Google,201,valid
Gemini_gemini-2.5-flash_DES_003,DES_003,Descriptive,academic,Gemini,gemini-2.5-flash,Google,194,valid
Gemini_gemini-2.5-flash_DES_004,DES_004,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_DES_005,DES_005,Descriptive,academic,Gemini,gemini-2.5-flash,Google,193,valid
Gemini_gemini-2.5-flash_DES_006,DES_006,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid
Gemini_gemini-2.5-flash_DES_007,DES_007,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid
Gemini_gemini-2.5-flash_DES_008,DES_008,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid
Gemini_gemini-2.5-flash_DES_009,DES_009,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_010,DES_010,Descriptive,academic,Gemini,gemini-2.5-flash,Google,207,valid
Gemini_gemini-2.5-flash_DES_011,DES_011,Descriptive,academic,Gemini,gemini-2.5-flash,Google,198,valid
Gemini_gemini-2.5-flash_DES_012,DES_012,Descriptive,academic,Gemini,gemini-2.5-flash,Google,196,valid
Gemini_gemini-2.5-flash_DES_013,DES_013,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_014,DES_014,Descriptive,academic,Gemini,gemini-2.5-flash,Google,217,valid
Gemini_gemini-2.5-flash_DES_015,DES_015,Descriptive,academic,Gemini,gemini-2.5-flash,Google,215,valid
Gemini_gemini-2.5-flash_DES_016,DES_016,Descriptive,academic,Gemini,gemini-2.5-flash,Google,211,valid
Gemini_gemini-2.5-flash_DES_017,DES_017,Descriptive,academic,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_DES_018,DES_018,Descriptive,academic,Gemini,gemini-2.5-flash,Google,213,valid
Gemini_gemini-2.5-flash_DES_019,DES_019,Descriptive,academic,Gemini,gemini-2.5-flash,Google,205,valid
Gemini_gemini-2.5-flash_DES_020,DES_020,Descriptive,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_021,DES_021,Descriptive,business,Gemini,gemini-2.5-flash,Google,198,valid
Gemini_gemini-2.5-flash_DES_022,DES_022,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_023,DES_023,Descriptive,business,Gemini,gemini-2.5-flash,Google,196,valid
Gemini_gemini-2.5-flash_DES_024,DES_024,Descriptive,business,Gemini,gemini-2.5-flash,Google,219,valid
Gemini_gemini-2.5-flash_DES_025,DES_025,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_026,DES_026,Descriptive,business,Gemini,gemini-2.5-flash,Google,192,valid
Gemini_gemini-2.5-flash_DES_027,DES_027,Descriptive,business,Gemini,gemini-2.5-flash,Google,207,valid
Gemini_gemini-2.5-flash_DES_028,DES_028,Descriptive,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_029,DES_029,Descriptive,business,Gemini,gemini-2.5-flash,Google,191,valid
Gemini_gemini-2.5-flash_DES_031,DES_031,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid
Gemini_gemini-2.5-flash_DES_032,DES_032,Descriptive,career,Gemini,gemini-2.5-flash,Google,205,valid
Gemini_gemini-2.5-flash_DES_033,DES_033,Descriptive,career,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_DES_034,DES_034,Descriptive,career,Gemini,gemini-2.5-flash,Google,209,valid
Gemini_gemini-2.5-flash_DES_035,DES_035,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_036,DES_036,Descriptive,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_037,DES_037,Descriptive,career,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_DES_038,DES_038,Descriptive,career,Gemini,gemini-2.5-flash,Google,193,valid
Gemini_gemini-2.5-flash_DES_039,DES_039,Descriptive,career,Gemini,gemini-2.5-flash,Google,184,valid
Gemini_gemini-2.5-flash_DES_040,DES_040,Descriptive,career,Gemini,gemini-2.5-flash,Google,182,valid
Gemini_gemini-2.5-flash_DES_041,DES_041,Descriptive,personal,Gemini,gemini-2.5-flash,Google,199,valid
Gemini_gemini-2.5-flash_DES_042,DES_042,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DES_043,DES_043,Descriptive,personal,Gemini,gemini-2.5-flash,Google,183,valid
Gemini_gemini-2.5-flash_DES_044,DES_044,Descriptive,personal,Gemini,gemini-2.5-flash,Google,194,valid
Gemini_gemini-2.5-flash_DES_045,DES_045,Descriptive,personal,Gemini,gemini-2.5-flash,Google,197,valid
Gemini_gemini-2.5-flash_DES_046,DES_046,Descriptive,personal,Gemini,gemini-2.5-flash,Google,201,valid
Gemini_gemini-2.5-flash_DES_047,DES_047,Descriptive,personal,Gemini,gemini-2.5-flash,Google,205,valid
Gemini_gemini-2.5-flash_DES_048,DES_048,Descriptive,personal,Gemini,gemini-2.5-flash,Google,188,valid
Gemini_gemini-2.5-flash_DES_049,DES_049,Descriptive,personal,Gemini,gemini-2.5-flash,Google,203,valid
