feature_1,feature_2,absolute_correlation
stylo_ai_marker_count,stylo_punctuation_count,
stylo_ai_marker_count,stylo_comma_count,
stylo_ai_marker_count,stylo_period_count,
stylo_ai_marker_count,stylo_question_mark_count,
stylo_ai_marker_count,stylo_exclamation_count,
stylo_ai_marker_count,stylo_semicolon_count,
stylo_ai_marker_count,stylo_colon_count,
stylo_ai_marker_count,stylo_dash_count,
stylo_ai_marker_count,stylo_quote_count,
stylo_ai_marker_count,stylo_uppercase_word_count,
stylo_ai_marker_count,stylo_titlecase_word_count,
stylo_ai_marker_count,stylo_uppercase_char_ratio,
stylo_ai_marker_count,stylo_type_token_ratio,
stylo_ai_marker_count,stylo_hapax_legomena_ratio,
stylo_ai_marker_count,stylo_repeated_word_ratio,
stylo_ai_marker_count,stylo_yules_k,
stylo_ai_marker_count,stylo_simpson_diversity,
stylo_ai_marker_count,stylo_honores_r,
stylo_ai_marker_count,stylo_mattr_50,
stylo_ai_marker_count,stylo_function_word_count,
stylo_ai_marker_count,stylo_function_word_ratio,
stylo_ai_marker_count,stylo_ai_marker_count,
stylo_ai_marker_ratio,stylo_word_count,
stylo_ai_marker_ratio,stylo_character_count,
stylo_ai_marker_ratio,stylo_sentence_count,
stylo_ai_marker_ratio,stylo_avg_word_length,
stylo_ai_marker_ratio,stylo_avg_sentence_length,
stylo_ai_marker_ratio,stylo_sentence_length_std,
stylo_ai_marker_ratio,stylo_sentence_length_min,
stylo_ai_marker_ratio,stylo_sentence_length_max,
stylo_ai_marker_ratio,stylo_sentence_length_range,
stylo_ai_marker_ratio,stylo_short_sentence_ratio,
stylo_ai_marker_ratio,stylo_long_sentence_ratio,
stylo_ai_marker_ratio,stylo_punctuation_count,
stylo_ai_marker_ratio,stylo_comma_count,
stylo_ai_marker_ratio,stylo_period_count,
stylo_ai_marker_ratio,stylo_question_mark_count,
stylo_ai_marker_ratio,stylo_exclamation_count,
stylo_ai_marker_ratio,stylo_semicolon_count,
stylo_ai_marker_ratio,stylo_colon_count,
stylo_ai_marker_ratio,stylo_dash_count,
stylo_ai_marker_ratio,stylo_quote_count,
stylo_ai_marker_ratio,stylo_uppercase_word_count,
stylo_ai_marker_ratio,stylo_titlecase_word_count,
stylo_ai_marker_ratio,stylo_uppercase_char_ratio,
stylo_ai_marker_ratio,stylo_type_token_ratio,
stylo_ai_marker_ratio,stylo_hapax_legomena_ratio,
stylo_ai_marker_ratio,stylo_repeated_word_ratio,
stylo_ai_marker_ratio,stylo_yules_k,
stylo_ai_marker_ratio,stylo_simpson_diversity,
stylo_ai_marker_ratio,stylo_honores_r,
stylo_ai_marker_ratio,stylo_mattr_50,
stylo_ai_marker_ratio,stylo_function_word_count,
stylo_ai_marker_ratio,stylo_function_word_ratio,
stylo_ai_marker_ratio,stylo_ai_marker_count,
stylo_ai_marker_ratio,stylo_ai_marker_ratio,
stylo_transition_marker_count,stylo_word_count,
stylo_transition_marker_count,stylo_character_count,
stylo_transition_marker_count,stylo_sentence_count,
stylo_transition_marker_count,stylo_avg_word_length,
stylo_transition_marker_count,stylo_avg_sentence_length,
stylo_transition_marker_count,stylo_sentence_length_std,
stylo_transition_marker_count,stylo_sentence_length_min,
stylo_transition_marker_count,stylo_sentence_length_max,
stylo_transition_marker_count,stylo_sentence_length_range,
stylo_transition_marker_count,stylo_short_sentence_ratio,
stylo_transition_marker_count,stylo_long_sentence_ratio,
stylo_transition_marker_count,stylo_punctuation_count,
stylo_transition_marker_count,stylo_comma_count,
stylo_transition_marker_count,stylo_period_count,
stylo_transition_marker_count,stylo_question_mark_count,
stylo_transition_marker_count,stylo_exclamation_count,
stylo_transition_marker_count,stylo_semicolon_count,
stylo_transition_marker_count,stylo_colon_count,
stylo_transition_marker_count,stylo_dash_count,
stylo_transition_marker_count,stylo_quote_count,
stylo_transition_marker_count,stylo_uppercase_word_count,
stylo_transition_marker_count,stylo_titlecase_word_count,
stylo_transition_marker_count,stylo_uppercase_char_ratio,
stylo_transition_marker_count,stylo_type_token_ratio,
stylo_transition_marker_count,stylo_hapax_legomena_ratio,
stylo_transition_marker_count,stylo_repeated_word_ratio,
stylo_transition_marker_count,stylo_yules_k,
stylo_transition_marker_count,stylo_simpson_diversity,
stylo_transition_marker_count,stylo_honores_r,
stylo_transition_marker_count,stylo_mattr_50,
stylo_transition_marker_count,stylo_function_word_count,
stylo_transition_marker_count,stylo_function_word_ratio,
stylo_transition_marker_count,stylo_ai_marker_count,
stylo_transition_marker_count,stylo_ai_marker_ratio,
stylo_transition_marker_count,stylo_transition_marker_count,
stylo_transition_marker_ratio,stylo_word_count,
stylo_transition_marker_ratio,stylo_character_count,
stylo_transition_marker_ratio,stylo_sentence_count,
stylo_transition_marker_ratio,stylo_avg_word_length,
stylo_transition_marker_ratio,stylo_avg_sentence_length,
stylo_transition_marker_ratio,stylo_sentence_length_std,
stylo_transition_marker_ratio,stylo_sentence_length_min,
stylo_transition_marker_ratio,stylo_sentence_length_max,
stylo_transition_marker_ratio,stylo_sentence_length_range,
stylo_transition_marker_ratio,stylo_short_sentence_ratio,
stylo_transition_marker_ratio,stylo_long_sentence_ratio,
stylo_transition_marker_ratio,stylo_punctuation_count,
stylo_transition_marker_ratio,stylo_comma_count,
stylo_transition_marker_ratio,stylo_period_count,
stylo_transition_marker_ratio,stylo_question_mark_count,
stylo_transition_marker_ratio,stylo_exclamation_count,
stylo_transition_marker_ratio,stylo_semicolon_count,
stylo_transition_marker_ratio,stylo_colon_count,
stylo_transition_marker_ratio,stylo_dash_count,
stylo_transition_marker_ratio,stylo_quote_count,
stylo_transition_marker_ratio,stylo_uppercase_word_count,
stylo_transition_marker_ratio,stylo_titlecase_word_count,
stylo_transition_marker_ratio,stylo_uppercase_char_ratio,
stylo_transition_marker_ratio,stylo_type_token_ratio,
stylo_transition_marker_ratio,stylo_hapax_legomena_ratio,
stylo_transition_marker_ratio,stylo_repeated_word_ratio,
stylo_transition_marker_ratio,stylo_yules_k,
stylo_transition_marker_ratio,stylo_simpson_diversity,
stylo_transition_marker_ratio,stylo_honores_r,
stylo_transition_marker_ratio,stylo_mattr_50,
stylo_transition_marker_ratio,stylo_function_word_count,
stylo_transition_marker_ratio,stylo_function_word_ratio,
stylo_transition_marker_ratio,stylo_ai_marker_count,
stylo_transition_marker_ratio,stylo_ai_marker_ratio,
stylo_transition_marker_ratio,stylo_transition_marker_count,
stylo_transition_marker_ratio,stylo_transition_marker_ratio,
stylo_hedging_marker_count,stylo_word_count,
stylo_hedging_marker_count,stylo_character_count,
stylo_hedging_marker_count,stylo_sentence_count,
stylo_hedging_marker_count,stylo_avg_word_length,
stylo_hedging_marker_count,stylo_avg_sentence_length,
stylo_hedging_marker_count,stylo_sentence_length_std,
stylo_hedging_marker_count,stylo_sentence_length_min,
stylo_hedging_marker_count,stylo_sentence_length_max,
stylo_hedging_marker_count,stylo_sentence_length_range,
stylo_hedging_marker_count,stylo_short_sentence_ratio,
stylo_hedging_marker_count,stylo_long_sentence_ratio,
stylo_hedging_marker_count,stylo_punctuation_count,
stylo_hedging_marker_count,stylo_comma_count,
stylo_hedging_marker_count,stylo_period_count,
stylo_hedging_marker_count,stylo_question_mark_count,
stylo_hedging_marker_count,stylo_exclamation_count,
stylo_hedging_marker_count,stylo_semicolon_count,
stylo_hedging_marker_count,stylo_colon_count,
stylo_hedging_marker_count,stylo_dash_count,
stylo_hedging_marker_count,stylo_quote_count,
stylo_hedging_marker_count,stylo_uppercase_word_count,
stylo_hedging_marker_count,stylo_titlecase_word_count,
stylo_hedging_marker_count,stylo_uppercase_char_ratio,
stylo_hedging_marker_count,stylo_type_token_ratio,
stylo_hedging_marker_count,stylo_hapax_legomena_ratio,
stylo_hedging_marker_count,stylo_repeated_word_ratio,
stylo_hedging_marker_count,stylo_yules_k,
stylo_hedging_marker_count,stylo_simpson_diversity,
stylo_hedging_marker_count,stylo_honores_r,
stylo_hedging_marker_count,stylo_mattr_50,
stylo_hedging_marker_count,stylo_function_word_count,
stylo_hedging_marker_count,stylo_function_word_ratio,
stylo_hedging_marker_count,stylo_ai_marker_count,
stylo_hedging_marker_count,stylo_ai_marker_ratio,
stylo_hedging_marker_count,stylo_transition_marker_count,
stylo_hedging_marker_count,stylo_transition_marker_ratio,
stylo_hedging_marker_count,stylo_hedging_marker_count,
stylo_hedging_marker_ratio,stylo_word_count,
stylo_hedging_marker_ratio,stylo_character_count,
stylo_hedging_marker_ratio,stylo_sentence_count,
stylo_hedging_marker_ratio,stylo_avg_word_length,
stylo_hedging_marker_ratio,stylo_avg_sentence_length,
stylo_hedging_marker_ratio,stylo_sentence_length_std,
stylo_hedging_marker_ratio,stylo_sentence_length_min,
stylo_hedging_marker_ratio,stylo_sentence_length_max,
stylo_hedging_marker_ratio,stylo_sentence_length_range,
stylo_hedging_marker_ratio,stylo_short_sentence_ratio,
stylo_hedging_marker_ratio,stylo_long_sentence_ratio,
stylo_hedging_marker_ratio,stylo_punctuation_count,
stylo_hedging_marker_ratio,stylo_comma_count,
stylo_hedging_marker_ratio,stylo_period_count,
stylo_hedging_marker_ratio,stylo_question_mark_count,
stylo_hedging_marker_ratio,stylo_exclamation_count,
stylo_hedging_marker_ratio,stylo_semicolon_count,
stylo_hedging_marker_ratio,stylo_colon_count,
stylo_hedging_marker_ratio,stylo_dash_count,
stylo_hedging_marker_ratio,stylo_quote_count,
stylo_hedging_marker_ratio,stylo_uppercase_word_count,
stylo_hedging_marker_ratio,stylo_titlecase_word_count,
stylo_hedging_marker_ratio,stylo_uppercase_char_ratio,
stylo_hedging_marker_ratio,stylo_type_token_ratio,
stylo_hedging_marker_ratio,stylo_hapax_legomena_ratio,
stylo_hedging_marker_ratio,stylo_repeated_word_ratio,
stylo_hedging_marker_ratio,stylo_yules_k,
stylo_hedging_marker_ratio,stylo_simpson_diversity,
stylo_hedging_marker_ratio,stylo_honores_r,
stylo_hedging_marker_ratio,stylo_mattr_50,
stylo_hedging_marker_ratio,stylo_function_word_count,
stylo_hedging_marker_ratio,stylo_function_word_ratio,
stylo_hedging_marker_ratio,stylo_ai_marker_count,
stylo_hedging_marker_ratio,stylo_ai_marker_ratio,
stylo_hedging_marker_ratio,stylo_transition_marker_count,
stylo_hedging_marker_ratio,stylo_transition_marker_ratio,
stylo_hedging_marker_ratio,stylo_hedging_marker_count,
stylo_hedging_marker_ratio,stylo_hedging_marker_ratio,
stylo_punctuation_per_100_words,stylo_word_count,
stylo_punctuation_per_100_words,stylo_character_count,
stylo_punctuation_per_100_words,stylo_sentence_count,
stylo_punctuation_per_100_words,stylo_avg_word_length,
stylo_punctuation_per_100_words,stylo_avg_sentence_length,
stylo_punctuation_per_100_words,stylo_sentence_length_std,
stylo_punctuation_per_100_words,stylo_sentence_length_min,
stylo_punctuation_per_100_words,stylo_sentence_length_max,
stylo_punctuation_per_100_words,stylo_sentence_length_range,
stylo_punctuation_per_100_words,stylo_short_sentence_ratio,
stylo_punctuation_per_100_words,stylo_long_sentence_ratio,
stylo_punctuation_per_100_words,stylo_punctuation_count,
stylo_punctuation_per_100_words,stylo_comma_count,
stylo_punctuation_per_100_words,stylo_period_count,
stylo_punctuation_per_100_words,stylo_question_mark_count,
stylo_punctuation_per_100_words,stylo_exclamation_count,
stylo_punctuation_per_100_words,stylo_semicolon_count,
stylo_punctuation_per_100_words,stylo_colon_count,
stylo_punctuation_per_100_words,stylo_dash_count,
stylo_punctuation_per_100_words,stylo_quote_count,
stylo_punctuation_per_100_words,stylo_uppercase_word_count,
stylo_punctuation_per_100_words,stylo_titlecase_word_count,
stylo_punctuation_per_100_words,stylo_uppercase_char_ratio,
stylo_punctuation_per_100_words,stylo_type_token_ratio,
stylo_punctuation_per_100_words,stylo_hapax_legomena_ratio,
stylo_punctuation_per_100_words,stylo_repeated_word_ratio,
stylo_punctuation_per_100_words,stylo_yules_k,
stylo_punctuation_per_100_words,stylo_simpson_diversity,
stylo_punctuation_per_100_words,stylo_honores_r,
stylo_punctuation_per_100_words,stylo_mattr_50,
stylo_punctuation_per_100_words,stylo_function_word_count,
stylo_punctuation_per_100_words,stylo_function_word_ratio,
stylo_punctuation_per_100_words,stylo_ai_marker_count,
stylo_punctuation_per_100_words,stylo_ai_marker_ratio,
stylo_punctuation_per_100_words,stylo_transition_marker_count,
stylo_punctuation_per_100_words,stylo_transition_marker_ratio,
stylo_punctuation_per_100_words,stylo_hedging_marker_count,
stylo_punctuation_per_100_words,stylo_hedging_marker_ratio,
stylo_punctuation_per_100_words,stylo_punctuation_per_100_words,
stylo_comma_per_100_words,stylo_word_count,
stylo_comma_per_100_words,stylo_character_count,
stylo_comma_per_100_words,stylo_sentence_count,
stylo_comma_per_100_words,stylo_avg_word_length,
stylo_comma_per_100_words,stylo_avg_sentence_length,
stylo_comma_per_100_words,stylo_sentence_length_std,
stylo_comma_per_100_words,stylo_sentence_length_min,
stylo_comma_per_100_words,stylo_sentence_length_max,
stylo_comma_per_100_words,stylo_sentence_length_range,
stylo_comma_per_100_words,stylo_short_sentence_ratio,
stylo_comma_per_100_words,stylo_long_sentence_ratio,
stylo_comma_per_100_words,stylo_punctuation_count,
stylo_comma_per_100_words,stylo_comma_count,
stylo_comma_per_100_words,stylo_period_count,
stylo_comma_per_100_words,stylo_question_mark_count,
stylo_comma_per_100_words,stylo_exclamation_count,
stylo_comma_per_100_words,stylo_semicolon_count,
stylo_comma_per_100_words,stylo_colon_count,
stylo_comma_per_100_words,stylo_dash_count,
stylo_comma_per_100_words,stylo_quote_count,
stylo_comma_per_100_words,stylo_uppercase_word_count,
stylo_comma_per_100_words,stylo_titlecase_word_count,
stylo_comma_per_100_words,stylo_uppercase_char_ratio,
stylo_comma_per_100_words,stylo_type_token_ratio,
stylo_comma_per_100_words,stylo_hapax_legomena_ratio,
stylo_comma_per_100_words,stylo_repeated_word_ratio,
stylo_comma_per_100_words,stylo_yules_k,
stylo_comma_per_100_words,stylo_simpson_diversity,
stylo_comma_per_100_words,stylo_honores_r,
stylo_comma_per_100_words,stylo_mattr_50,
stylo_comma_per_100_words,stylo_function_word_count,
stylo_comma_per_100_words,stylo_function_word_ratio,
stylo_comma_per_100_words,stylo_ai_marker_count,
stylo_comma_per_100_words,stylo_ai_marker_ratio,
stylo_comma_per_100_words,stylo_transition_marker_count,
stylo_comma_per_100_words,stylo_transition_marker_ratio,
stylo_comma_per_100_words,stylo_hedging_marker_count,
stylo_comma_per_100_words,stylo_hedging_marker_ratio,
stylo_comma_per_100_words,stylo_punctuation_per_100_words,
stylo_comma_per_100_words,stylo_comma_per_100_words,
stylo_period_per_100_words,stylo_word_count,
stylo_period_per_100_words,stylo_character_count,
stylo_period_per_100_words,stylo_sentence_count,
stylo_period_per_100_words,stylo_avg_word_length,
stylo_period_per_100_words,stylo_avg_sentence_length,
stylo_period_per_100_words,stylo_sentence_length_std,
stylo_period_per_100_words,stylo_sentence_length_min,
stylo_period_per_100_words,stylo_sentence_length_max,
stylo_period_per_100_words,stylo_sentence_length_range,
stylo_period_per_100_words,stylo_short_sentence_ratio,
stylo_period_per_100_words,stylo_long_sentence_ratio,
stylo_period_per_100_words,stylo_punctuation_count,
stylo_period_per_100_words,stylo_comma_count,
stylo_period_per_100_words,stylo_period_count,
stylo_period_per_100_words,stylo_question_mark_count,
stylo_period_per_100_words,stylo_exclamation_count,
stylo_period_per_100_words,stylo_semicolon_count,
stylo_period_per_100_words,stylo_colon_count,
stylo_period_per_100_words,stylo_dash_count,
stylo_period_per_100_words,stylo_quote_count,
stylo_period_per_100_words,stylo_uppercase_word_count,
stylo_period_per_100_words,stylo_titlecase_word_count,
stylo_period_per_100_words,stylo_uppercase_char_ratio,
stylo_period_per_100_words,stylo_type_token_ratio,
stylo_period_per_100_words,stylo_hapax_legomena_ratio,
stylo_period_per_100_words,stylo_repeated_word_ratio,
stylo_period_per_100_words,stylo_yules_k,
stylo_period_per_100_words,stylo_simpson_diversity,
stylo_period_per_100_words,stylo_honores_r,
stylo_period_per_100_words,stylo_mattr_50,
stylo_period_per_100_words,stylo_function_word_count,
stylo_period_per_100_words,stylo_function_word_ratio,
stylo_period_per_100_words,stylo_ai_marker_count,
stylo_period_per_100_words,stylo_ai_marker_ratio,
stylo_period_per_100_words,stylo_transition_marker_count,
stylo_period_per_100_words,stylo_transition_marker_ratio,
stylo_period_per_100_words,stylo_hedging_marker_count,
stylo_period_per_100_words,stylo_hedging_marker_ratio,
stylo_period_per_100_words,stylo_punctuation_per_100_words,
stylo_period_per_100_words,stylo_comma_per_100_words,
stylo_period_per_100_words,stylo_period_per_100_words,
stylo_flesch_reading_ease,stylo_word_count,
stylo_flesch_reading_ease,stylo_character_count,
stylo_flesch_reading_ease,stylo_sentence_count,
stylo_flesch_reading_ease,stylo_avg_word_length,
stylo_flesch_reading_ease,stylo_avg_sentence_length,
stylo_flesch_reading_ease,stylo_sentence_length_std,
stylo_flesch_reading_ease,stylo_sentence_length_min,
stylo_flesch_reading_ease,stylo_sentence_length_max,
stylo_flesch_reading_ease,stylo_sentence_length_range,
stylo_flesch_reading_ease,stylo_short_sentence_ratio,
stylo_flesch_reading_ease,stylo_long_sentence_ratio,
stylo_flesch_reading_ease,stylo_punctuation_count,
stylo_flesch_reading_ease,stylo_comma_count,
stylo_flesch_reading_ease,stylo_period_count,
stylo_flesch_reading_ease,stylo_question_mark_count,
stylo_flesch_reading_ease,stylo_exclamation_count,
stylo_flesch_reading_ease,stylo_semicolon_count,
stylo_flesch_reading_ease,stylo_colon_count,
stylo_flesch_reading_ease,stylo_dash_count,
stylo_flesch_reading_ease,stylo_quote_count,
stylo_flesch_reading_ease,stylo_uppercase_word_count,
stylo_flesch_reading_ease,stylo_titlecase_word_count,
stylo_flesch_reading_ease,stylo_uppercase_char_ratio,
stylo_flesch_reading_ease,stylo_type_token_ratio,
stylo_flesch_reading_ease,stylo_hapax_legomena_ratio,
stylo_flesch_reading_ease,stylo_repeated_word_ratio,
stylo_flesch_reading_ease,stylo_yules_k,
stylo_flesch_reading_ease,stylo_simpson_diversity,
stylo_flesch_reading_ease,stylo_honores_r,
stylo_flesch_reading_ease,stylo_mattr_50,
stylo_flesch_reading_ease,stylo_function_word_count,
stylo_flesch_reading_ease,stylo_function_word_ratio,
stylo_flesch_reading_ease,stylo_ai_marker_count,
stylo_flesch_reading_ease,stylo_ai_marker_ratio,
stylo_flesch_reading_ease,stylo_transition_marker_count,
stylo_flesch_reading_ease,stylo_transition_marker_ratio,
stylo_flesch_reading_ease,stylo_hedging_marker_count,
stylo_flesch_reading_ease,stylo_hedging_marker_ratio,
stylo_flesch_reading_ease,stylo_punctuation_per_100_words,
stylo_flesch_reading_ease,stylo_comma_per_100_words,
stylo_flesch_reading_ease,stylo_period_per_100_words,
stylo_flesch_reading_ease,stylo_flesch_reading_ease,
stylo_gunning_fog,stylo_word_count,
stylo_gunning_fog,stylo_character_count,
stylo_gunning_fog,stylo_sentence_count,
stylo_gunning_fog,stylo_avg_word_length,
stylo_gunning_fog,stylo_avg_sentence_length,
stylo_gunning_fog,stylo_sentence_length_std,
stylo_gunning_fog,stylo_sentence_length_min,
stylo_gunning_fog,stylo_sentence_length_max,
stylo_gunning_fog,stylo_sentence_length_range,
stylo_gunning_fog,stylo_short_sentence_ratio,
stylo_gunning_fog,stylo_long_sentence_ratio,
stylo_gunning_fog,stylo_punctuation_count,
stylo_gunning_fog,stylo_comma_count,
stylo_gunning_fog,stylo_period_count,
stylo_gunning_fog,stylo_question_mark_count,
stylo_gunning_fog,stylo_exclamation_count,
stylo_gunning_fog,stylo_semicolon_count,
stylo_gunning_fog,stylo_colon_count,
stylo_gunning_fog,stylo_dash_count,
stylo_gunning_fog,stylo_quote_count,
stylo_gunning_fog,stylo_uppercase_word_count,
stylo_gunning_fog,stylo_titlecase_word_count,
stylo_gunning_fog,stylo_uppercase_char_ratio,
stylo_gunning_fog,stylo_type_token_ratio,
stylo_gunning_fog,stylo_hapax_legomena_ratio,
stylo_gunning_fog,stylo_repeated_word_ratio,
stylo_gunning_fog,stylo_yules_k,
stylo_gunning_fog,stylo_simpson_diversity,
stylo_gunning_fog,stylo_honores_r,
stylo_gunning_fog,stylo_mattr_50,
stylo_gunning_fog,stylo_function_word_count,
stylo_gunning_fog,stylo_function_word_ratio,
stylo_gunning_fog,stylo_ai_marker_count,
stylo_gunning_fog,stylo_ai_marker_ratio,
stylo_gunning_fog,stylo_transition_marker_count,
stylo_gunning_fog,stylo_transition_marker_ratio,
stylo_gunning_fog,stylo_hedging_marker_count,
stylo_gunning_fog,stylo_hedging_marker_ratio,
stylo_gunning_fog,stylo_punctuation_per_100_words,
stylo_gunning_fog,stylo_comma_per_100_words,
stylo_gunning_fog,stylo_period_per_100_words,
stylo_gunning_fog,stylo_flesch_reading_ease,
stylo_gunning_fog,stylo_gunning_fog,
